Allenwiller;48.666667;7.383333
Allériot;46.816667;4.95
Allery;49.966667;1.9
Alles-sur-Dordogne;44.85;0.866667
Alleuze;44.95;3.1
Allevard;45.4;6.066667
Allèves;45.75;6.083333
Allex;44.766667;4.916667
Alleyrac;44.883333;3.966667
Alleyras;44.9;3.683333
Alleyrat;45.983333;2.15
Allez-et-Cazeneuve;44.4;0.616667
Alliancelles;48.8;4.883333
Alliat;42.816667;1.583333
Allibaudières;48.583333;4.116667
Allichamps;48.566667;4.883333
Allier;43.183333;0.116667
Allières;43.033333;1.35
Alligny-Cosne;47.45;3.066667
Alligny-en-Morvan;47.2;4.166667
Allineuc;48.316667;-2.866667
Allinges;46.333333;6.466667
Allogny;47.216667;2.316667
Allondans;47.516667;6.75
Allondaz;45.7;6.366667
Allondrelle-la-Malmaison;49.516667;5.566667
Allonne;49.4;2.116667
Allonne;46.583333;-0.383333
Allonnes;48.333333;1.666667
Allonnes;47.966667;0.15
Allons;43.966667;6.6
Allons;44.2;-0.05
Allonville;49.933333;2.35
Allonzier-la-Caille;46;6.116667
Allos;44.233333;6.633333
Allouagne;50.533333;2.5
Alloue;46.033333;0.516667
Allouis;47.166667;2.233333
Allouville-Bellefosse;49.6;0.683333
Alluy;47.033333;3.633333
Alluyes;48.233333;1.366667
Ally;45.158333;3.308333
Almayrac;44.1;2.166667
Almenêches;48.7;0.116667
Alos;44.016667;1.883333
Alos;42;91
Aloxe-Corton;47.066667;4.866667
Alpuech;44.75;2.85
Alquines;50.75;2
Alrance;44.133333;2.683333
Alsting;49.183333;6.983333
Altagène;41.7;9.066667
Alteckendorf;48.783333;7.6
Altenach;47.616667;7.116667
Altenheim;48.716667;7.466667
Althen-des-Paluds;44;4.95
Altier;44.466667;3.866667
Altillac;44.966667;1.866667
Altkirch;47.616667;7.25
Altorf;48.516667;7.533333
Altrippe;49.033333;6.816667
Altviller;49.083333;6.733333
Altwiller;48.933333;6.966667
Aluze;46.85;4.683333
Alvignac;44.833333;1.7
Alvimare;49.6;0.633333
Alzen;42.983333;1.466667
Alzi;42.3;9.3
Alzing;49.283333;6.55
Alzon;43.966667;3.44004
Alzonne;43.266667;2.183333
Amage;47.833333;6.5
Amagne;49.516667;4.5
Amagney;47.3;6.15
Amailloux;46.75;-0.316667
Amance;48.766667;6.283333
Amance;47.8;6.066667
Amance;48.3;4.516667
Amancey;47.033333;6.083333
Amancy;46.066667;6.333333
Amange;47.15;5.566667
Amanlis;48;-1.483333
Amanty;48.516667;5.616667
Amanvillers;49.166667;6.033333
Amanzé;46.333333;4.233333
Amarens;44.033333;1.933333
Amathay-Vésigneux;47.016667;6.2
Amayé-sur-Orne;49.083333;-0.433333
Amayé-sur-Seulles;49.083333;-0.716667
Amazy;47.383333;3.583333
Ambacourt;48.35;6.15
Ambax;43.366667;0.933333
Ambazac;45.95;1.4
Ambel;44.816667;5.933333
Ambenay;48.833333;0.733333
Ambérac;45.85;0.066667
Ambérieu-en-Bugey;45.95;5.35
Ambérieux-en-Dombes;46;4.9
Ambernac;45.983333;0.533333
Amberre;46.783333;0.15
Ambert;45.55;3.75
Ambès;45.016667;-0.533333
Ambeyrac;44.516667;1.95
Ambialet;43.933333;2.383333
Ambiegna;42.083333;8.783333
Ambierle;46.1;3.9
Ambiévillers;47.966667;6.15
Ambillou;47.45;0.45
Ambillou-Château;47.266667;-0.35
Amblainville;49.2;2.116667
Amblans-et-Velotte;47.683333;6.416667
Ambleny;49.383333;3.183333
Ambléon;45.75;5.6
Ambleteuse;50.8;1.6
Ambleville;49.15;1.7
Ambleville;45.55;-0.216667
Amblie;49.3;-0.483333
Amblimont;49.633333;5.066667
Ambloy;47.716667;0.966667
Ambly-Fleury;49.483333;4.483333
Ambly-sur-Meuse;49.016667;5.45
Amboise;47.416667;0.983333
Ambon;47.55;-2.566667
Ambonil;44.783333;4.9
Ambonnay;49.066667;4.166667
Ambonville;48.316667;5.016667
Ambrault;46.783333;1.966667
Ambres;43.733333;1.816667
Ambricourt;50.466667;2.183333
Ambrief;49.316667;3.4
Ambrières;48.633333;4.833333
Ambrines;50.316667;2.466667
Ambronay;46;5.35
Ambrugeat;45.533333;2.133333
Ambrumesnil;49.866667;1
Ambrus;44.216667;0.233333
Ambutrix;45.933333;5.333333
Amécourt;49.383333;1.733333
Amel-sur-l'Etang;49.266667;5.65
Amelécourt;48.833333;6.5
Amélie-les-Bains-Palalda;42.466667;2.666667
Amendeuix-Oneix;43.35;-1.033333
Amenoncourt;48.633333;6.783333
Amenucourt;49.1;1.65
Ames;50.55;2.416667
Amettes;50.533333;2.4
Ameugny;46.516667;4.683333
Ameuvelle;47.95;5.95
Amfreville;49.416667;-1.383333
Amfreville;49.25;-0.233333
Amfreville-la-Campagne;49.216667;0.95
Amfreville-la-Mi-Voie;49.4;1.116667
Amfreville-les-Champs;49.316667;1.316667
Amfreville-les-Champs;49.7;0.816667
Amfreville-sous-les-Monts;49.3;1.266667
Amfreville-sur-Iton;49.15;1.15
Amfroipret;50.283333;3.733333
Amiens;49.9;2.3
Amiens;49.9;2.3
Amifontaine;49.483333;3.916667
Amigny;49.15;-1.183333
Amigny-Rouy;49.6;3.3
Amillis;48.733333;3.133333
Amilly;48.45;1.4
Amions;45.883333;4.033333
Amirat;43.9;6.816667
Ammerschwihr;48.116667;7.283333
Ammertzwiller;47.683333;7.166667
Amnéville;49.266667;6.15
Amoncourt;47.733333;6.066667
Amondans;47.066667;6.033333
Amorots-Succos;43.366667;-1.1
Amou;43.6;-0.75
Ampilly-le-Sec;47.8;4.516667
Ampilly-les-Bordes;47.633333;4.633333
Amplepuis;45.983333;4.333333
Amplier;50.133333;2.4
Ampoigné;47.816667;-0.816667
Amponville;48.283333;2.533333
Ampriani;42.25;9.35
Ampuis;45.483333;4.816667
Ampus;43.6;6.383333
Amuré;46.266667;-0.616667
Amy;49.65;2.833333
Anais;46.183333;-0.908333
Anan;43.35;0.833333
Ance;43.15;-0.7
Anceaumeville;49.583333;1.05
Ancelle;44.633333;6.2
Ancemont;49.066667;5.416667
Ancenis;47.366667;-1.166667
Ancerville;49.033333;6.383333
Ancerviller;48.533333;6.833333
Ancey;47.333333;4.833333
Anchamps;49.933333;4.683333
Anché;47.133333;0.3
Anché;46.35;0.266667
Anchenoncourt-et-Chazel;47.866667;6.116667
Ancienville;49.216667;3.216667
Ancier;47.45;5.633333
Ancinnes;48.366667;0.183333
Ancizan;42.883333;0.333333
Ancône;44.583333;4.733333
Ancourt;49.9;1.183333
Ancretteville-sur-Mer;49.783333;0.516667
Ancteville;49.1;-1.483333
Anctoville;49.1;-0.7
Ancy;45.833333;4.516667
Ancy-le-Franc;47.766667;4.166667
Ancy-le-Libre;47.8;4.116667
Ancy-sur-Moselle;49.05;6.066667
Andainville;49.9;1.783333
Andance;45.233333;4.783333
Andancette;45.233333;4.8
Andard;47.45;-0.4
Andé;49.233333;1.233333
Andechy;49.716667;2.716667
Andel;48.5;-2.566667
Andelain;49.633333;3.366667
Andelaroche;46.25;3.75
Andelarre;47.583333;6.1
Andelarrot;47.583333;6.1
Andelat;45.066667;3.066667
Andelnans;47.6;6.866667
Andelot-en-Montagne;46.85;5.933333
Andelu;48.883333;1.816667
Andernay;48.8;4.95
Andernos-les-Bains;44.74288;-1.1
Anderny;49.333333;5.866667
Andert-et-Condon;45.8;5.65
Andeville;49.25;2.166667
Andigné;47.666667;-0.783333
Andillac;44;1.9
Andilly;46.05;6.066667
Andilly;48.766667;5.883333
Andilly;49;2.3
Andilly;46.25;-1.033333
Andilly-en-Bassigny;47.916667;5.516667
Andiran;44.1;0.266667
Andoins;43.3;-0.233333
Andolsheim;48.066667;7.416667
Andon;43.766667;6.783333
Andonville;48.266667;2.016667
Andornay;47.65;6.6
Andouillé;48.183333;-0.783333
Andouillé-Neuville;48.3;-1.583333
Andrein;43.383333;-0.9
Andres;50.866667;1.916667
Andrest;43.316667;0.066667
Andrésy;48.983333;2.066667
Andrezé;47.166667;-0.966667
Andrezel;48.6;2.816667
Andryes;47.516667;3.483333
Anduze;44.05;3.983333
Anères;43.066667;0.483333
Anet;48.85;1.433333
Anetz;47.383333;-1.1
Angaïs;43.233333;-0.25
Angé;47.316667;1.233333
Angeac-Champagne;45.6;-0.3
Angeac-Charente;45.633333;-0.066667
Angecourt;49.633333;4.983333
Angeduc;45.483333;-0.05
Angely;47.566667;4.016667
Angeot;47.7;7.016667
Angers;47.466667;-0.55
Angers;47.466667;-0.55
Angers;47.466667;-0.55
Angers;47.466667;-0.55
Angerville;49.25;-0.033333
Angerville;48.316667;2
Angerville-Bailleul;49.666667;0.45
Angerville-l'Orcher;49.583333;0.283333
Angerville-la-Campagne;48.991667;1.166667
Angerville-la-Martel;49.766667;0.5
Angervilliers;48.583333;2.066667
Angeville;44;1.033333
Angevillers;49.383333;6.033333
Angey;48.75;-1.5
Angicourt;49.316667;2.5
Angiens;49.833333;0.783333
Angirey;47.45;5.783333
Angivillers;49.5;2.5
Anglade;45.216667;-0.633333
Anglards-de-Saint-Flour;44.983333;3.166667
Anglards-de-Salers;45.216667;2.45
Anglars;44.733333;1.916667
Anglars-Juillac;44.483333;1.216667
Anglars-Nozac;44.783333;1.416667
Anglars-Saint-Félix;44.416667;2.216667
Anglefort;45.916667;5.808333
Anglemont;48.383333;6.666667
Angles;43.933333;6.566667
Angles;46.4;-1.4
Anglès;43.566667;2.566667
Angles-sur-l'Anglin;46.7;0.883333
Anglesqueville-l'Esneval;49.633333;0.233333
Anglet;43.483333;-1.533333
Anglure;48.583333;3.816667
Anglure-sous-Dun;46.233333;4.366667
Angluzelles-et-Courcelles;48.666667;3.883333
Angoisse;45.416667;1.133333
Angomont;48.516667;6.95
Angos;43.2;0.15
Angoulême;45.65;0.15
Angoulême;45.65;0.15
Angoumé;43.666667;-1.133333
Angous;43.3;-0.816667
Angoville;48.933333;-0.383333
Angoville-au-Plain;49.35;-1.25
Angoville-sur-Ay;49.25;-1.55
Angres;50.416667;2.75
Angresse;43.65;-1.383333
Angrie;47.566667;-0.966667
Anguerny;49.266667;-0.4
Anguilcourt-le-Sart;49.683333;3.433333
Angy;49.35;2.333333
Anhaux;43.166667;-1.283333
Anhiers;50.4;3.15
Aniane;43.683333;3.583333
Aniche;50.333333;3.25
Anisy;49.25;-0.383333
Anizy-le-Château;49.5;3.45
Anjeux;47.883333;6.2
Anjou;45.35;4.883333
Anjouin;47.2;1.783333
Anjoutey;47.7;6.933333
Anla;43;0.583333
Anlezy;46.966667;3.5
Anlhiac;45.316667;1.133333
Annay;47.533333;2.933333
Annay;50.466667;2.883333
Annay-la-Côte;47.533333;3.883333
Annay-sur-Serein;47.733333;3.966667
Annebault;49.25;0.066667
Annecy;45.9;6.116667
Annecy;45.9;6.116667
Annecy-le-Vieux;45.916667;6.15
Annelles;49.433333;4.416667
Annemasse;46.2;6.25
Annéot;47.516667;3.883333
Annepont;45.85;-0.616667
Annequin;50.5;2.716667
Annesse-et-Beaulieu;45.166667;0.55
Annet-sur-Marne;48.916667;2.716667
Anneux;50.15;3.116667
Anneville-Ambourville;49.466667;0.883333
Anneville-en-Saire;49.633333;-1.283333
Annéville-la-Prairie;48.2;5.083333
Anneville-sur-Mer;49.116667;-1.583333
Anneville-sur-Scie;49.833333;1.083333
Anneyron;45.266667;4.9
Annezay;46.016667;-0.716667
Annezin;50.533333;2.616667
Annoeullin;50.533333;2.933333
Annoire;46.95;5.283333
Annois;49.716667;3.166667
Annoisin-Chatelans;45.75;5.283333
Annoix;46.95;2.55
Annonay;45.233333;4.666667
Annonville;48.383333;5.266667
Annot;43.966667;6.666667
Annouville-Vilmesnil;49.683333;0.433333
Annoux;47.633333;4.05
Annoville;48.966667;-1.533333
Anor;50;4.1
Anos;43.4;-0.283333
Anost;47.066667;4.1
Anould;48.183333;6.95
Anoux;49.266667;5.866667
Anoye;43.4;-0.133333
Anquetierville;49.533333;0.633333
Anrosey;47.833333;5.666667
Ansac-sur-Vienne;46;0.65
Ansacq;49.35;2.366667
Ansan;43.7;0.783333
Ansauville;48.816667;5.833333
Ansauvillers;49.566667;2.4
Anse;45.933333;4.716667
Anserville;49.233333;2.216667
Ansignan;42.766667;2.516667
Ansost;43.433333;0.116667
Ansouis;43.733333;5.466667
Anstaing;50.6;3.2
Antagnac;44.35;0.016667
Anterrieux;44.833333;3.066667
Anteuil;47.383333;6.566667
Anthé;44.383333;0.95
Anthelupt;48.616667;6.416667
Anthenay;49.15;3.733333
Antheny;49.85;4.316667
Antheuil;47.166667;4.75
Antheuil-Portes;49.5;2.75
Anthien;47.3;3.733333
Anthon;45.8;5.166667
Antibes;43.583333;7.116667
Antichan;43;0.583333
Antichan-de-Frontignes;42.966667;0.666667
Antignac;45.366667;2.55
Antignac;42.833333;0.6
Antigny;46.533333;0.85
Antigny;46.616667;-0.766667
Antigny-la-Ville;47.1;4.55
Antilly;49.2;6.25
Antilly;49.15;2.983333
Antin;43.333333;0.283333
Antisanti;42.166667;9.35
Antist;43.116667;0.133333
Antoigny;48.516667;-0.366667
Antoingt;45.5;3.183333
Antonaves;44.266667;5.8
Antonne-et-Trigonant;45.216667;0.833333
Antony;48.75;2.3
Antrain;48.45;-1.483333
Antran;46.85;0.533333
Antras;43.733333;0.45
Antras;42;88
Antrenas;44.583333;3.266667
Antugnac;42.95;2.233333
Antully;46.9;4.416667
Anvéville;49.7;0.733333
Anville;45.833333;-0.1
Anvin;50.45;2.25
Any-Martin-Rieux;49.883333;4.2165
Anzat-le-Luguet;45.333333;3.05
Anzeling;49.266667;6.466667
Anzême;46.266667;1.866667
Anzex;44.283333;0.166667
Anzin;50.366667;3.5
Anzin-Saint-Aubin;50.316667;2.75
Anzy-le-Duc;46.316667;4.066667
Aoste;45.583333;5.6
Aougny;49.183333;3.733333
Aouste;49.783333;4.316667
Aouste-sur-Sye;44.716667;5.05
Aouze;48.383333;5.866667
Apach;49.45;6.366667
Apchat;45.383333;3.15
Apchon;45.266667;2.7
Apinac;45.383333;4
Appelle;43.583333;1.966667
Appenai-sous-Bellême;48.35;0.566667
Appenwihr;48.016667;7.433333
Appeville;49.316667;-1.333333
Appeville-Annebault;49.316667;0.65
Appietto;42;8.766667
Appilly;49.583333;3.116667
Appoigny;47.883333;3.533333
Apprieu;45.4;5.5
Appy;42.8;1.733333
Apremont;45.5;5.95
Apremont;46.208333;5.658333
Apremont;47.4;5.55
Apremont;49.233333;2.516667
Apremont;46.75;-1.75
Apremont;49.266667;5
Apremont-la-Forêt;48.85;5.633333
Aprey;47.766667;5.233333
Apt;43.883333;5.4
Arabaux;42.983333;1.633333
Arâches;46.033333;6.65
Aragnouet;42.791667;0.225
Aragon;43.3;2.316667
Aramits;43.116667;-0.716667
Aramon;43.883333;4.683333
Aranc;46;5.5
Arancou;43.433333;-1.05
Arandas;45.9;5.483333
Arandon;45.716667;5.433333
Araujuzon;43.366667;-0.816667
Araules;45.083333;4.166667
Araux;43.35;-0.8
Arbanats;44.666667;-0.4
Arbas;43;0.9
Arbecey;47.733333;5.933333
Arbellara;41.683333;8.983333
Arbent;46.3;5.683333
Arbéost;43;-0.283333
Arbérats-Sillègue;43.35;-0.983333
Arbignieu;45.733333;5.65
Arbigny;46.466667;4.966667
Arbigny-sous-Varennes;47.866667;5.616667
Arbin;45.5;6.066667
Arbis;44.666667;-0.25
Arblade-le-Bas;43.716667;-0.166667
Arblade-le-Haut;43.75;-0.066667
Arbois;46.9;5.766667
Arbon;43;0.75
Arbonne;43.433333;-1.55
Arboras;43.716667;3.483333
Arbori;42.133333;8.8
Arbot;47.85;5.016667
Arbouans;47.483333;6.816667
Arboucave;43.616667;-0.433333
Arbouet-Sussaute;43.366667;-1
Arbourse;47.25;3.233333
Arboussols;42.666667;2.483333
Arbrissel;47.933333;-1.3
Arbus;43.333333;-0.5
Arbusigny;46.1;6.216667
Arc-en-Barrois;47.95;5
Arc-et-Senans;47.033333;5.766667
Arc-sous-Cicon;47.05;6.383333
Arc-sous-Montenot;46.916667;6
Arc-sur-Tille;47.333333;5.183333
Arcachon;44.65889;-1.16355
Arçais;46.3;-0.683333
Arcambal;44.45;1.516667
Arcangues;43.433333;-1.516667
Arçay;46.95;2.35
Arçay;46.966667;0.016667
Arceau;47.383333;5.183333
Arcenant;47.133333;4.85
Arcens;44.916667;4.333333
Arcey;47.516667;6.666667
Arcey;47.283333;4.816667
Archail;44.116667;6.333333
Archamps;46.133333;6.133333
Archelange;47.15;5.516667
Arches;48.116667;6.533333
Arches;45.3;2.333333
Archettes;48.116667;6.533333
Archiac;45.516667;-0.3
